evidence_scenario,dataset_id,evaluation_scope,model_name,component_arm,reference_arm,metric,arm_value,reference_value,delta_arm_minus_full
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,evidence_gate_off,full_controls,event_coverage_by_alert,0.1208248237696818,0.11963897489953225,0.0011858488701495529
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,evidence_gate_off,full_controls,alert_precision,0.7683284457478006,0.7673779843650962,0.0009504613827043817
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,evidence_gate_off,full_controls,false_alerts_per_100,1.662532882375047,1.6550169109357384,0.007515971439308489
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,evidence_gate_off,full_controls,event_coverage_by_human_review,0.023914618881349232,0.023848738388563145,6.588049278608704e-05
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,evidence_gate_off,full_controls,non_event_human_reviews_per_100,0.7455843667794062,0.736565201052236,0.009019165727170209
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,evidence_gate_off,full_controls,auto_capacity_blocks_per_100,18.496805712138293,15.879744456971064,2.617061255167229
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,evidence_gate_off,full_controls,review_capacity_overflow_abstentions_per_100,7.509958662157084,6.568959037955656,0.940999624201428
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,evidence_gate_off,full_controls,invalid_evidence_action_acceptance_rate,0.09267431597528684,0.0,0.09267431597528684
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,evidence_gate_off,full_controls,direct_evidence_gate_blocks_per_100,0.0,10.218714768883878,-10.218714768883878
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,shared_capacity,full_controls,alert_rate,0.06024802705749718,0.07114618564449456,-0.010898158586997372
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,shared_capacity,full_controls,human_review_rate,0.03131153701615934,0.018248778654641112,0.013062758361518226
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,shared_capacity,full_controls,abstain_rate,0.29685080796692975,0.30991356632844796,-0.013062758361518212
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,shared_capacity,full_controls,no_action_rate,0.6115896279594137,0.6006914693724164,0.010898158586997386
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,shared_capacity,full_controls,event_coverage_by_alert,0.1026747480071151,0.11963897489953225,-0.016964226892417153
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,shared_capacity,full_controls,alert_precision,0.7776946107784432,0.7673779843650962,0.010316626413346963
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,shared_capacity,full_controls,false_alerts_per_100,1.3393461104847801,1.6550169109357384,-0.3156708004509583
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,shared_capacity,full_controls,event_coverage_by_human_review,0.041537650701627245,0.023848738388563145,0.0176889123130641
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,shared_capacity,full_controls,non_event_human_reviews_per_100,1.2356257046223225,0.736565201052236,0.49906050357008647
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,shared_capacity,full_controls,auto_capacity_blocks_per_100,16.9695603156708,15.879744456971064,1.0898158586997369
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,shared_capacity,full_controls,review_capacity_overflow_abstentions_per_100,5.262683201803833,6.568959037955656,-1.3062758361518227
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,shared_capacity,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,shared_capacity,full_controls,direct_evidence_gate_blocks_per_100,10.218714768883878,10.218714768883878,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,uncertainty_gate_off,full_controls,alert_rate,0.07114618564449456,0.07114618564449456,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,uncertainty_gate_off,full_controls,human_review_rate,0.018248778654641112,0.018248778654641112,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,uncertainty_gate_off,full_controls,abstain_rate,0.16787673806839534,0.30991356632844796,-0.14203682826005262
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,uncertainty_gate_off,full_controls,no_action_rate,0.742728297632469,0.6006914693724164,0.1420368282600526
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,uncertainty_gate_off,full_controls,event_coverage_by_alert,0.11963897489953225,0.11963897489953225,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,uncertainty_gate_off,full_controls,alert_precision,0.7673779843650962,0.7673779843650962,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,uncertainty_gate_off,full_controls,false_alerts_per_100,1.6550169109357384,1.6550169109357384,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,uncertainty_gate_off,full_controls,event_coverage_by_human_review,0.023848738388563145,0.023848738388563145,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,uncertainty_gate_off,full_controls,non_event_human_reviews_per_100,0.736565201052236,0.736565201052236,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,uncertainty_gate_off,full_controls,auto_capacity_blocks_per_100,15.879744456971064,15.879744456971064,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,uncertainty_gate_off,full_controls,review_capacity_overflow_abstentions_per_100,6.568959037955656,6.568959037955656,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,uncertainty_gate_off,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,uncertainty_gate_off,full_controls,direct_evidence_gate_blocks_per_100,10.218714768883878,10.218714768883878,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,capacity_off,full_controls,alert_rate,0.37357384441939123,0.06367531003382187,0.30989853438556936
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,capacity_off,full_controls,human_review_rate,0.08058624577226607,0.012882375046974821,0.06770387072529124
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,capacity_off,full_controls,abstain_rate,0.37602405110860576,0.44372792183389703,-0.06770387072529127
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,capacity_off,full_controls,no_action_rate,0.16981585869973695,0.4797143930853063,-0.30989853438556936
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,capacity_off,full_controls,event_coverage_by_alert,0.4728242967257395,0.08699519072402662,0.3858291060017129
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,capacity_off,full_controls,alert_precision,0.5775792692741026,0.6234655335221907,-0.04588626424808806
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,capacity_off,full_controls,false_alerts_per_100,15.78053363397219,2.3975948891394214,13.382938744832769
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,capacity_off,full_controls,event_coverage_by_human_review,0.06373937677053824,0.01264905461492852,0.05109032215560973
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,capacity_off,full_controls,non_event_human_reviews_per_100,5.149943630214205,0.711010898158587,4.438932732055617
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,capacity_off,full_controls,auto_capacity_blocks_per_100,0.0,30.989853438556935,-30.989853438556935
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,capacity_off,full_controls,review_capacity_overflow_abstentions_per_100,0.0,6.770387072529124,-6.770387072529124
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,capacity_off,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,capacity_off,full_controls,direct_evidence_gate_blocks_per_100,10.218714768883878,10.218714768883878,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,evidence_gate_off,full_controls,alert_rate,0.06424652386320932,0.06367531003382187,0.0005712138293874486
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,evidence_gate_off,full_controls,human_review_rate,0.013092822247275461,0.012882375046974821,0.00021044720030063968
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,evidence_gate_off,full_controls,abstain_rate,0.3811950394588501,0.44372792183389703,-0.06253288237504695
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,evidence_gate_off,full_controls,no_action_rate,0.5414656144306652,0.4797143930853063,0.06175122134535893
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,evidence_gate_off,full_controls,event_coverage_by_alert,0.0885104420581066,0.08699519072402662,0.0015152513340799811
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,evidence_gate_off,full_controls,alert_precision,0.6286850725315863,0.6234655335221907,0.005219539009395646
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,evidence_gate_off,full_controls,false_alerts_per_100,2.3855693348365277,2.3975948891394214,-0.01202555430289376
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,evidence_gate_off,full_controls,event_coverage_by_human_review,0.01340668028196851,0.01264905461492852,0.0007576256670399906
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,evidence_gate_off,full_controls,non_event_human_reviews_per_100,0.6974821495678316,0.711010898158587,-0.013528748590755368
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,evidence_gate_off,full_controls,auto_capacity_blocks_per_100,35.2033070274333,30.989853438556935,4.213453588876362
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,evidence_gate_off,full_controls,review_capacity_overflow_abstentions_per_100,7.627207816610297,6.770387072529124,0.8568207440811726
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,evidence_gate_off,full_controls,invalid_evidence_action_acceptance_rate,0.07855251544571933,0.0,0.07855251544571933
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,evidence_gate_off,full_controls,direct_evidence_gate_blocks_per_100,0.0,10.218714768883878,-10.218714768883878
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,shared_capacity,full_controls,alert_rate,0.06998872604284104,0.06367531003382187,0.006313416009019163
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,shared_capacity,full_controls,human_review_rate,0.01820368282600526,0.012882375046974821,0.005321307779030438
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,shared_capacity,full_controls,abstain_rate,0.4384066140548666,0.44372792183389703,-0.005321307779030449
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,shared_capacity,full_controls,no_action_rate,0.4734009770762871,0.4797143930853063,-0.00631341600901919
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,shared_capacity,full_controls,event_coverage_by_alert,0.09605375848211345,0.08699519072402662,0.009058567758086833
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,shared_capacity,full_controls,alert_precision,0.6262886597938144,0.6234655335221907,0.0028231262716237326
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,shared_capacity,full_controls,false_alerts_per_100,2.6155580608793687,2.3975948891394214,0.21796317173994728
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,shared_capacity,full_controls,event_coverage_by_human_review,0.021938204097766652,0.01264905461492852,0.009289149482838132
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,shared_capacity,full_controls,non_event_human_reviews_per_100,0.8192408868846298,0.711010898158587,0.10822998872604284
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,shared_capacity,full_controls,auto_capacity_blocks_per_100,30.358511837655016,30.989853438556935,-0.6313416009019193
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,shared_capacity,full_controls,review_capacity_overflow_abstentions_per_100,6.238256294626081,6.770387072529124,-0.5321307779030438
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,shared_capacity,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,shared_capacity,full_controls,direct_evidence_gate_blocks_per_100,10.218714768883878,10.218714768883878,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,uncertainty_gate_off,full_controls,alert_rate,0.07104096204434424,0.06367531003382187,0.007365652010522361
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,uncertainty_gate_off,full_controls,human_review_rate,0.01334836527621195,0.012882375046974821,0.00046599022923712874
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,uncertainty_gate_off,full_controls,abstain_rate,0.18355505449079293,0.44372792183389703,-0.2601728673431041
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,uncertainty_gate_off,full_controls,no_action_rate,0.7320556181886508,0.4797143930853063,0.25234122510334456
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,uncertainty_gate_off,full_controls,event_coverage_by_alert,0.09605375848211345,0.08699519072402662,0.009058567758086833
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,uncertainty_gate_off,full_controls,alert_precision,0.6170122725349132,0.6234655335221907,-0.006453260987277498
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,uncertainty_gate_off,full_controls,false_alerts_per_100,2.720781661029688,2.3975948891394214,0.32318677189026657
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,uncertainty_gate_off,full_controls,event_coverage_by_human_review,0.013604321760326768,0.01264905461492852,0.0009552671453982482
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,uncertainty_gate_off,full_controls,non_event_human_reviews_per_100,0.7140172867343104,0.711010898158587,0.00300638857572344
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,uncertainty_gate_off,full_controls,auto_capacity_blocks_per_100,56.22397594889139,30.989853438556935,25.23412251033446
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,uncertainty_gate_off,full_controls,review_capacity_overflow_abstentions_per_100,8.136790680195416,6.770387072529124,1.3664036076662915
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,uncertainty_gate_off,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,uncertainty_gate_off,full_controls,direct_evidence_gate_blocks_per_100,10.218714768883878,10.218714768883878,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,capacity_off,full_controls,alert_rate,0.26081924088688463,0.07068019541525743,0.1901390454716272
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,capacity_off,full_controls,human_review_rate,0.08075159714393085,0.018293874483276965,0.062457722660653886
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,capacity_off,full_controls,abstain_rate,0.19717399473882,0.2596317173994739,-0.062457722660653886
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,capacity_off,full_controls,no_action_rate,0.4612551672303645,0.6513942127019917,-0.1901390454716272
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,capacity_off,full_controls,event_coverage_by_alert,0.3964029250938797,0.10596877264641939,0.2904341524474603
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,capacity_off,full_controls,alert_precision,0.6935623307014005,0.6841769459804339,0.009385384720966616
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,capacity_off,full_controls,false_alerts_per_100,7.992484028560692,2.232243517474634,5.760240511086058
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,capacity_off,full_controls,event_coverage_by_human_review,0.09822781474405429,0.024178140852493576,0.07404967389156071
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,capacity_off,full_controls,non_event_human_reviews_per_100,3.5926343479894776,0.7260428410372041,2.8665915069522736
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,capacity_off,full_controls,auto_capacity_blocks_per_100,0.0,19.01390454716272,-19.01390454716272
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,capacity_off,full_controls,review_capacity_overflow_abstentions_per_100,0.0,6.245772266065389,-6.245772266065389
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,capacity_off,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,capacity_off,full_controls,direct_evidence_gate_blocks_per_100,10.218714768883878,10.218714768883878,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,evidence_gate_off,full_controls,alert_rate,0.07116121758737316,0.07068019541525743,0.00048102217211573595
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,evidence_gate_off,full_controls,human_review_rate,0.018384066140548667,0.018293874483276965,9.019165727170222e-05
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,evidence_gate_off,full_controls,abstain_rate,0.1771815107102593,0.2596317173994739,-0.08245020668921457
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,evidence_gate_off,full_controls,no_action_rate,0.7332732055618189,0.6513942127019917,0.08187899285982714
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,evidence_gate_off,full_controls,event_coverage_by_alert,0.1071216812701759,0.10596877264641939,0.0011529086237565128
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,evidence_gate_off,full_controls,alert_precision,0.6869455006337135,0.6841769459804339,0.0027685546532796312
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,evidence_gate_off,full_controls,false_alerts_per_100,2.2277339346110483,2.232243517474634,-0.004509582863585493
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,evidence_gate_off,full_controls,event_coverage_by_human_review,0.024276961591672707,0.024178140852493576,9.882073917913056e-05
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,evidence_gate_off,full_controls,non_event_human_reviews_per_100,0.7305524239007892,0.7260428410372041,0.00450958286358516
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,evidence_gate_off,full_controls,auto_capacity_blocks_per_100,21.96617812852311,19.01390454716272,2.952273581360391
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,evidence_gate_off,full_controls,review_capacity_overflow_abstentions_per_100,7.144682450206689,6.245772266065389,0.8989101841413003
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,evidence_gate_off,full_controls,invalid_evidence_action_acceptance_rate,0.09605766401882906,0.0,0.09605766401882906
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,evidence_gate_off,full_controls,direct_evidence_gate_blocks_per_100,0.0,10.218714768883878,-10.218714768883878
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,shared_capacity,full_controls,alert_rate,0.0659902292371289,0.07068019541525743,-0.0046899661781285296
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,shared_capacity,full_controls,human_review_rate,0.024411875234874106,0.018293874483276965,0.006118000751597141
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,shared_capacity,full_controls,abstain_rate,0.25351371664787675,0.2596317173994739,-0.00611800075159713
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,shared_capacity,full_controls,no_action_rate,0.6560841788801203,0.6513942127019917,0.004689966178128557
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,shared_capacity,full_controls,event_coverage_by_alert,0.09868897819355689,0.10596877264641939,-0.007279794452862504
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,shared_capacity,full_controls,alert_precision,0.6824601366742596,0.6841769459804339,-0.0017168093061742384
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,shared_capacity,full_controls,false_alerts_per_100,2.0954528372792183,2.232243517474634,-0.13679068019541551
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,shared_capacity,full_controls,event_coverage_by_human_review,0.034159035509585614,0.024178140852493576,0.009980894657092038
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,shared_capacity,full_controls,non_event_human_reviews_per_100,0.8823750469748215,0.7260428410372041,0.15633220593761743
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,shared_capacity,full_controls,auto_capacity_blocks_per_100,19.482901164975573,19.01390454716272,0.4689966178128522
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,shared_capacity,full_controls,review_capacity_overflow_abstentions_per_100,5.633972190905674,6.245772266065389,-0.6118000751597146
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,shared_capacity,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,shared_capacity,full_controls,direct_evidence_gate_blocks_per_100,10.218714768883878,10.218714768883878,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,uncertainty_gate_off,full_controls,alert_rate,0.07068019541525743,0.07068019541525743,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,uncertainty_gate_off,full_controls,human_review_rate,0.018293874483276965,0.018293874483276965,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,uncertainty_gate_off,full_controls,abstain_rate,0.16464487034949268,0.2596317173994739,-0.0949868470499812
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,uncertainty_gate_off,full_controls,no_action_rate,0.746381059751973,0.6513942127019917,0.09498684704998128
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,uncertainty_gate_off,full_controls,event_coverage_by_alert,0.10596877264641939,0.10596877264641939,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,uncertainty_gate_off,full_controls,alert_precision,0.6841769459804339,0.6841769459804339,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,uncertainty_gate_off,full_controls,false_alerts_per_100,2.232243517474634,2.232243517474634,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,uncertainty_gate_off,full_controls,event_coverage_by_human_review,0.024178140852493576,0.024178140852493576,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,uncertainty_gate_off,full_controls,non_event_human_reviews_per_100,0.7260428410372041,0.7260428410372041,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,uncertainty_gate_off,full_controls,auto_capacity_blocks_per_100,19.01390454716272,19.01390454716272,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,uncertainty_gate_off,full_controls,review_capacity_overflow_abstentions_per_100,6.245772266065389,6.245772266065389,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,uncertainty_gate_off,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,uncertainty_gate_off,full_controls,direct_evidence_gate_blocks_per_100,10.218714768883878,10.218714768883878,0.0
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,capacity_off,full_controls,alert_rate,0.21194915254237287,0.03923728813559322,0.17271186440677966
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,capacity_off,full_controls,human_review_rate,0.09322033898305085,0.01,0.08322033898305085
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,capacity_off,full_controls,abstain_rate,0.27635593220338983,0.3595762711864407,-0.08322033898305087
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,capacity_off,full_controls,no_action_rate,0.41847457627118645,0.5911864406779661,-0.17271186440677966
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,capacity_off,full_controls,event_coverage_by_alert,0.33436906611427586,0.05247712756775419,0.28189193854652167
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,capacity_off,full_controls,alert_precision,0.7744902039184326,0.6565874730021598,0.11790273091627279
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,capacity_off,full_controls,false_alerts_per_100,4.779661016949152,1.347457627118644,3.432203389830508
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,capacity_off,full_controls,event_coverage_by_human_review,0.12049024684964613,0.01070257206973934,0.10978767477990678
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,capacity_off,full_controls,non_event_human_reviews_per_100,3.406779661016949,0.4745762711864407,2.932203389830508
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,capacity_off,full_controls,auto_capacity_blocks_per_100,0.0,17.271186440677965,-17.271186440677965
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,capacity_off,full_controls,review_capacity_overflow_abstentions_per_100,0.0,8.322033898305085,-8.322033898305085
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,capacity_off,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,capacity_off,full_controls,direct_evidence_gate_blocks_per_100,10.23728813559322,10.23728813559322,0.0
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,alert_rate,0.039491525423728815,0.03923728813559322,0.00025423728813559615
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,human_review_rate,0.01,0.01,0.0
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,abstain_rate,0.28635593220338984,0.3595762711864407,-0.07322033898305086
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,no_action_rate,0.6641525423728813,0.5911864406779661,0.07296610169491524
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,event_coverage_by_alert,0.05385810460901087,0.05247712756775419,0.001380977041256684
