evidence_scenario,dataset_id,evaluation_scope,model_name,component_arm,reference_arm,metric,delta_arm_minus_full,ci_low,ci_high,bootstrap_unit,bootstrap_method,bootstrap_replicates,bootstrap_seed
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,uncertainty_gate_off,full_controls,abstain_rate,-0.12720338983050847,-0.13839194915254238,-0.11507838983050851,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,uncertainty_gate_off,full_controls,no_action_rate,0.1272033898305085,0.1150783898305085,0.13839194915254233,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,uncertainty_gate_off,full_controls,event_coverage_by_alert,0.0,0.0,0.0,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,uncertainty_gate_off,full_controls,alert_precision,0.0,0.0,0.0,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,uncertainty_gate_off,full_controls,false_alerts_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,uncertainty_gate_off,full_controls,event_coverage_by_human_review,0.0,0.0,0.0,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,uncertainty_gate_off,full_controls,non_event_human_reviews_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,uncertainty_gate_off,full_controls,auto_capacity_blocks_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,uncertainty_gate_off,full_controls,review_capacity_overflow_abstentions_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,uncertainty_gate_off,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,uncertainty_gate_off,full_controls,direct_evidence_gate_blocks_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,shared_capacity,full_controls,alert_rate,-0.0011016949152542407,-0.0022881355932203376,8.474576271187001e-05,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,shared_capacity,full_controls,human_review_rate,0.0019491525423728819,0.0003389830508474575,0.003813559322033899,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,shared_capacity,full_controls,abstain_rate,-0.0019491525423728784,-0.0038135593220338937,-0.0003389830508474523,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,shared_capacity,full_controls,no_action_rate,0.0011016949152542477,-8.474576271189083e-05,0.002288135593220386,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,shared_capacity,full_controls,event_coverage_by_alert,-0.0012083549110996003,-0.0028223826389731435,0.00033705928189309243,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,shared_capacity,full_controls,alert_precision,-0.000988247090696892,-0.01607036002796681,0.015186087642739097,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,shared_capacity,full_controls,false_alerts_per_100,-0.05084745762711851,-0.15254237288135575,0.04237288135593209,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,shared_capacity,full_controls,event_coverage_by_human_review,0.0022440876920421186,0.0003313864601514584,0.00440086526598546,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,shared_capacity,full_controls,non_event_human_reviews_per_100,0.0847457627118644,-0.02542372881355931,0.2033898305084746,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,shared_capacity,full_controls,auto_capacity_blocks_per_100,0.11016949152542566,-0.008474576271186862,0.22881355932203462,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,shared_capacity,full_controls,review_capacity_overflow_abstentions_per_100,-0.19491525423728717,-0.38135593220339015,-0.03389830508474567,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,shared_capacity,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,shared_capacity,full_controls,direct_evidence_gate_blocks_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,capacity_off,full_controls,alert_rate,0.2456779661016949,0.20457203389830508,0.28796610169491527,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,capacity_off,full_controls,human_review_rate,0.08449152542372881,0.07415254237288137,0.09440889830508474,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,capacity_off,full_controls,abstain_rate,-0.08449152542372881,-0.09440889830508475,-0.07415254237288138,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,capacity_off,full_controls,no_action_rate,-0.24567796610169484,-0.2879661016949152,-0.20457203389830506,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,capacity_off,full_controls,event_coverage_by_alert,0.3419644398411877,0.2864023488260266,0.4000653168341085,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,capacity_off,full_controls,alert_precision,0.15440351575430422,0.10475101007957648,0.1973108046283066,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,capacity_off,full_controls,false_alerts_per_100,7.779661016949153,6.64385593220339,9.076271186440678,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,capacity_off,full_controls,event_coverage_by_human_review,0.09908510271016743,0.08744123373679764,0.11102093089722725,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,capacity_off,full_controls,non_event_human_reviews_per_100,3.584745762711864,2.9406779661016946,4.26271186440678,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,capacity_off,full_controls,auto_capacity_blocks_per_100,-24.56779661016949,-28.796610169491526,-20.45720338983051,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,capacity_off,full_controls,review_capacity_overflow_abstentions_per_100,-8.44915254237288,-9.440889830508475,-7.415254237288136,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,capacity_off,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0,participant,paired cluster percentile,2000,20310813
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,capacity_off,full_controls,direct_evidence_gate_blocks_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20310813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,evidence_gate_off,full_controls,alert_rate,0.000616309658023298,0.0003932646246520736,0.0008338407171435059,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,evidence_gate_off,full_controls,human_review_rate,0.00012025554302893746,4.518718802591099e-05,0.0002104345491955331,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,evidence_gate_off,full_controls,abstain_rate,-0.07724915445321309,-0.07960244216879012,-0.07472025306317515,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,evidence_gate_off,full_controls,no_action_rate,0.07651258925216087,0.07396100267655309,0.07892033720232233,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,evidence_gate_off,full_controls,event_coverage_by_alert,0.0011858488701495529,0.0003256819090713684,0.0020396803721742392,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,evidence_gate_off,full_controls,alert_precision,0.0009504613827043817,-0.00411459789799907,0.005929739285866224,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,evidence_gate_off,full_controls,false_alerts_per_100,0.007515971439308489,-0.028627560988939614,0.04472313598867985,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,evidence_gate_off,full_controls,event_coverage_by_human_review,6.588049278608704e-05,-0.0004759281903350323,0.0005977554156476085,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,evidence_gate_off,full_controls,non_event_human_reviews_per_100,0.009019165727170209,-0.016445987968335785,0.03332235525871178,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,evidence_gate_off,full_controls,auto_capacity_blocks_per_100,2.617061255167229,2.4170840636736917,2.816732044053139,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,evidence_gate_off,full_controls,review_capacity_overflow_abstentions_per_100,0.940999624201428,0.856845818052715,1.0242882368609276,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,evidence_gate_off,full_controls,invalid_evidence_action_acceptance_rate,0.09267431597528684,0.08638573238597325,0.09875242779924297,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,evidence_gate_off,full_controls,direct_evidence_gate_blocks_per_100,-10.218714768883878,-10.463545465883664,-9.982078584394841,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,uncertainty_gate_off,full_controls,alert_rate,0.0,0.0,0.0,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,uncertainty_gate_off,full_controls,human_review_rate,0.0,0.0,0.0,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,uncertainty_gate_off,full_controls,abstain_rate,-0.14203682826005262,-0.15018153559186317,-0.13414131936535076,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,uncertainty_gate_off,full_controls,no_action_rate,0.1420368282600526,0.13414131936535076,0.15018153559186315,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,uncertainty_gate_off,full_controls,event_coverage_by_alert,0.0,0.0,0.0,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,uncertainty_gate_off,full_controls,alert_precision,0.0,0.0,0.0,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,uncertainty_gate_off,full_controls,false_alerts_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,uncertainty_gate_off,full_controls,event_coverage_by_human_review,0.0,0.0,0.0,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,uncertainty_gate_off,full_controls,non_event_human_reviews_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,uncertainty_gate_off,full_controls,auto_capacity_blocks_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,uncertainty_gate_off,full_controls,review_capacity_overflow_abstentions_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,uncertainty_gate_off,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,uncertainty_gate_off,full_controls,direct_evidence_gate_blocks_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,shared_capacity,full_controls,alert_rate,-0.010898158586997372,-0.012186509569546936,-0.009679322279343991,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,shared_capacity,full_controls,human_review_rate,0.013062758361518226,0.0117282544962445,0.014441308773868183,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,shared_capacity,full_controls,abstain_rate,-0.013062758361518212,-0.014441308773868169,-0.011728254496244496,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,shared_capacity,full_controls,no_action_rate,0.010898158586997386,0.009679322279344024,0.01218650956954695,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,shared_capacity,full_controls,event_coverage_by_alert,-0.016964226892417153,-0.019306324545731918,-0.01476385985417514,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,shared_capacity,full_controls,alert_precision,0.010316626413346963,0.00398821782469132,0.016658630063321158,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,shared_capacity,full_controls,false_alerts_per_100,-0.3156708004509583,-0.37124445493799973,-0.26171586082059417,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,shared_capacity,full_controls,event_coverage_by_human_review,0.0176889123130641,0.015701216735078766,0.019839941711299446,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,shared_capacity,full_controls,non_event_human_reviews_per_100,0.49906050357008647,0.4281217608244631,0.5767579718618139,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,shared_capacity,full_controls,auto_capacity_blocks_per_100,1.0898158586997369,0.9679322279344003,1.2186509569546953,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,shared_capacity,full_controls,review_capacity_overflow_abstentions_per_100,-1.3062758361518227,-1.4441308773868184,-1.1728254496244508,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,shared_capacity,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,shared_capacity,full_controls,direct_evidence_gate_blocks_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,capacity_off,full_controls,alert_rate,0.15879744456971062,0.14541757253798834,0.17226497659075796,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,capacity_off,full_controls,human_review_rate,0.06568959037955656,0.06182436633968667,0.0696712492053575,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,capacity_off,full_controls,abstain_rate,-0.06568959037955657,-0.06967124920535749,-0.061824366339686666,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,capacity_off,full_controls,no_action_rate,-0.15879744456971062,-0.17226497659075798,-0.14541757253798837,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,capacity_off,full_controls,event_coverage_by_alert,0.27712629290467095,0.2560633641655903,0.2978207415621507,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,capacity_off,full_controls,alert_precision,0.02003131157528426,0.0064640512019712385,0.03312079402493295,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,capacity_off,full_controls,false_alerts_per_100,3.23337091319053,2.9970917557338863,3.4800856659907327,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,capacity_off,full_controls,event_coverage_by_human_review,0.08735753343435008,0.08194774980199543,0.09247175765118526,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,capacity_off,full_controls,non_event_human_reviews_per_100,2.582487786546411,2.386334070937377,2.77902838119549,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,capacity_off,full_controls,auto_capacity_blocks_per_100,-15.879744456971064,-17.226497659075797,-14.541757253798838,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,capacity_off,full_controls,review_capacity_overflow_abstentions_per_100,-6.568959037955656,-6.967124920535749,-6.182436633968667,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,capacity_off,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,capacity_off,full_controls,direct_evidence_gate_blocks_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20320813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,evidence_gate_off,full_controls,alert_rate,0.0005712138293874486,0.0003740765037440509,0.0007989267319367175,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,evidence_gate_off,full_controls,human_review_rate,0.00021044720030063968,0.00010555561891259805,0.00031757497991457336,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,evidence_gate_off,full_controls,abstain_rate,-0.06253288237504695,-0.06531702883448211,-0.05956988246859979,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,evidence_gate_off,full_controls,no_action_rate,0.06175122134535893,0.058762526477808504,0.06453644982073643,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,evidence_gate_off,full_controls,event_coverage_by_alert,0.0015152513340799811,0.0005737127629609165,0.0024359553211369717,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,evidence_gate_off,full_controls,alert_precision,0.005219539009395646,-0.0012776465219754868,0.01213611661477118,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,evidence_gate_off,full_controls,false_alerts_per_100,-0.01202555430289376,-0.057670392438971284,0.032220792677061,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,evidence_gate_off,full_controls,event_coverage_by_human_review,0.0007576256670399906,0.00034236046387707314,0.0011695782206013973,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,evidence_gate_off,full_controls,non_event_human_reviews_per_100,-0.013528748590755368,-0.030200360621747496,0.003019870857061643,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,evidence_gate_off,full_controls,auto_capacity_blocks_per_100,4.213453588876362,3.9026044067976304,4.5100240649979835,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,evidence_gate_off,full_controls,review_capacity_overflow_abstentions_per_100,0.8568207440811726,0.7382904891477178,0.9787916664190758,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,evidence_gate_off,full_controls,invalid_evidence_action_acceptance_rate,0.07855251544571933,0.07175121734746559,0.08526089244033393,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,evidence_gate_off,full_controls,direct_evidence_gate_blocks_per_100,-10.218714768883878,-10.444710862711965,-9.975773620396819,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,uncertainty_gate_off,full_controls,alert_rate,0.007365652010522361,0.006002672963744654,0.008725264496219826,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,uncertainty_gate_off,full_controls,human_review_rate,0.00046599022923712874,0.00028957623460007303,0.0006693617305215524,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,uncertainty_gate_off,full_controls,abstain_rate,-0.2601728673431041,-0.28006029034589786,-0.24204094608214288,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,uncertainty_gate_off,full_controls,no_action_rate,0.25234122510334456,0.23433262391461226,0.2715776235973407,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,uncertainty_gate_off,full_controls,event_coverage_by_alert,0.009058567758086833,0.0067284953409764954,0.011493618938270094,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,uncertainty_gate_off,full_controls,alert_precision,-0.006453260987277498,-0.020266200829928464,0.007916883014877057,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,uncertainty_gate_off,full_controls,false_alerts_per_100,0.32318677189026657,0.20332457048120398,0.44194531844465856,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,uncertainty_gate_off,full_controls,event_coverage_by_human_review,0.0009552671453982482,0.00035954527388618425,0.0015960351981372093,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,uncertainty_gate_off,full_controls,non_event_human_reviews_per_100,0.00300638857572344,-0.019557952790716822,0.024294794940315653,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,uncertainty_gate_off,full_controls,auto_capacity_blocks_per_100,25.23412251033446,23.433262391461216,27.15776235973407,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,uncertainty_gate_off,full_controls,review_capacity_overflow_abstentions_per_100,1.3664036076662915,1.1675810070504118,1.5799467050860736,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,uncertainty_gate_off,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,uncertainty_gate_off,full_controls,direct_evidence_gate_blocks_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,shared_capacity,full_controls,alert_rate,0.006313416009019163,0.00499160220318158,0.007592835554198917,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,shared_capacity,full_controls,human_review_rate,0.005321307779030438,0.0035329502647002946,0.007206827548880939,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,shared_capacity,full_controls,abstain_rate,-0.005321307779030449,-0.00720682754888094,-0.0035329502647002773,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,shared_capacity,full_controls,no_action_rate,-0.00631341600901919,-0.007592835554198945,-0.0049916022031815405,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,shared_capacity,full_controls,event_coverage_by_alert,0.009058567758086833,0.006785191874207803,0.011300328140558263,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,shared_capacity,full_controls,alert_precision,0.0028231262716237326,-0.0044304997977911344,0.010267753502521263,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,shared_capacity,full_controls,false_alerts_per_100,0.21796317173994728,0.151124502891944,0.28377462208487114,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,shared_capacity,full_controls,event_coverage_by_human_review,0.009289149482838132,0.007349399631062601,0.011299006990511624,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,shared_capacity,full_controls,non_event_human_reviews_per_100,0.10822998872604284,-0.0076938105961693384,0.23473516568291053,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,shared_capacity,full_controls,auto_capacity_blocks_per_100,-0.6313416009019193,-0.7592835554198911,-0.4991602203181562,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,shared_capacity,full_controls,review_capacity_overflow_abstentions_per_100,-0.5321307779030438,-0.7206827548880932,-0.3532950264700289,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,shared_capacity,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,shared_capacity,full_controls,direct_evidence_gate_blocks_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,capacity_off,full_controls,alert_rate,0.30989853438556936,0.2860141466925072,0.33329153415236656,participant,paired cluster percentile,2000,20330813
