dataset_id,cohort,model_name,model_label,capacity_basis,quantity,ci_low,ci_high
mendeley_igt_official_v2,external,history_baseline,history,per_episode,chronological__action_coverage,0.032537733336671724,0.04223813624316157
mendeley_igt_official_v2,external,history_baseline,history,per_episode,chronological__false_alerts_per_100,1.6184322033898306,2.0510593220338968
mendeley_igt_official_v2,external,history_baseline,history,per_episode,score_ranked__alert_precision,0.33166986869560794,0.41626122501627699
mendeley_igt_official_v2,external,history_baseline,history,per_episode,score_ranked__action_precision,0.35352930502631102,0.42474602893677266
mendeley_igt_official_v2,external,history_baseline,history,per_episode,score_ranked__alert_coverage,0.021779081637693282,0.029347355920830206
mendeley_igt_official_v2,external,history_baseline,history,per_episode,score_ranked__action_coverage,0.02819655724032322,0.035857481991559248
mendeley_igt_official_v2,external,history_baseline,history,per_episode,score_ranked__false_alerts_per_100,1.8726694915254236,2.3220338983050848
mendeley_igt_official_v2,external,history_baseline,history,per_episode,delta_chronological_minus_score_ranked__alert_precision,0.024736880524513599,0.12467548990449752
mendeley_igt_official_v2,external,history_baseline,history,per_episode,delta_chronological_minus_score_ranked__action_precision,0.020448854388381132,0.10294659442724452
mendeley_igt_official_v2,external,history_baseline,history,per_episode,delta_chronological_minus_score_ranked__alert_coverage,0.0016673041714536845,0.0086476883080013264
mendeley_igt_official_v2,external,history_baseline,history,per_episode,delta_chronological_minus_score_ranked__action_coverage,0.0016673041714536812,0.0086476883080013195
mendeley_igt_official_v2,external,history_baseline,history,per_episode,delta_chronological_minus_score_ranked__false_alerts_per_100,-0.42372881355932202,-0.084745762711864403
mendeley_igt_official_v2,external,history_baseline,history,per_episode,random__alert_precision,0.41918957479302305,0.53708752156069706
mendeley_igt_official_v2,external,history_baseline,history,per_episode,random__action_precision,0.42226774042950516,0.52942082377098676
mendeley_igt_official_v2,external,history_baseline,history,per_episode,random__alert_coverage,0.027705362122540038,0.037821431932348402
mendeley_igt_official_v2,external,history_baseline,history,per_episode,random__action_coverage,0.034083228502182872,0.044296466022360217
mendeley_igt_official_v2,external,history_baseline,history,per_episode,random__false_alerts_per_100,1.5084745762711864,1.9745762711864407
mendeley_igt_official_v2,external,history_baseline,history,per_episode,delta_chronological_minus_random__alert_precision,-0.081488836967808939,0.024162137681159376
mendeley_igt_official_v2,external,history_baseline,history,per_episode,delta_chronological_minus_random__action_precision,-0.068619534168314664,0.020006072874493911
mendeley_igt_official_v2,external,history_baseline,history,per_episode,delta_chronological_minus_random__alert_coverage,-0.0055034950913609255,0.0017074665260126284
mendeley_igt_official_v2,external,history_baseline,history,per_episode,delta_chronological_minus_random__action_coverage,-0.0055034950913609186,0.0017074665260126353
mendeley_igt_official_v2,external,history_baseline,history,per_episode,delta_chronological_minus_random__false_alerts_per_100,-0.076483050847457837,0.27966101694915224
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_episode,chronological__alert_precision,0.45832874449339206,0.54762175324675333
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_episode,chronological__action_precision,0.47230366684191866,0.55102040816326525
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_episode,chronological__alert_coverage,0.035804741516465038,0.044752129704772714
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_episode,chronological__action_coverage,0.046404875132049939,0.056729084343139301
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_episode,chronological__false_alerts_per_100,1.7542372881355934,2.1271186440677967
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_episode,score_ranked__alert_precision,0.5423728813559322,0.66088877436281845
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_episode,score_ranked__action_precision,0.53965517241379313,0.64363484316736108
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_episode,score_ranked__alert_coverage,0.043318733867341058,0.052409556450861726
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_episode,score_ranked__action_coverage,0.054067287072811013,0.064475313502496107
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_episode,score_ranked__false_alerts_per_100,1.3302966101694915,1.7968220338983041
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_episode,delta_chronological_minus_score_ranked__alert_precision,-0.15708882508002267,-0.036320921985815609
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_episode,delta_chronological_minus_score_ranked__action_precision,-0.12543439409662172,-0.029007772050799841
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_episode,delta_chronological_minus_score_ranked__alert_coverage,-0.01228719348311892,-0.0030456477964162991
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_episode,delta_chronological_minus_score_ranked__action_coverage,-0.01228719348311892,-0.0030456477964162991
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_episode,delta_chronological_minus_score_ranked__false_alerts_per_100,0.14406779661016955,0.61016949152542388
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_episode,random__alert_precision,0.50881057268722463,0.64406779661016944
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_episode,random__action_precision,0.51190476190476186,0.63014627350824226
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_episode,random__alert_coverage,0.041216544677467895,0.050829594220224955
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_episode,random__action_coverage,0.051656319205537836,0.062779544824850639
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_episode,random__false_alerts_per_100,1.3898305084745761,1.9237288135593218
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_episode,delta_chronological_minus_random__alert_precision,-0.13890117994100301,-0.0063091415216237094
