scope,model_name,outer_fold,prompt_threshold,n_decisions,n_positive,n_alert,n_human_review,n_abstain,n_no_action,n_action_routes,n_true_action_routes,n_false_action_routes,n_true_alerts,n_false_alerts,n_auto_capacity_blocks,n_review_capacity_overflow_abstentions,alert_rate,human_review_rate,abstain_rate,no_action_rate,action_route_rate,event_coverage_by_action,action_precision,false_actions_per_100,event_coverage_by_alert,alert_precision,false_alerts_per_100,auto_capacity_blocks_per_100,route_rate_sum
global_development_oof,history_baseline,-1,0.41,66525,30358,4488,842,25800,35395,5330,3176,2154,2798,1690,23676,5515,0.06746335963923338,0.012656895903795566,0.3878241262683202,0.5320556181886509,0.08012025554302894,0.10461822254430463,0.5958724202626642,3.237880496054115,0.09216680940773438,0.6234402852049911,2.5403983464862834,35.589627959413754,1.0
global_development_oof,history_baseline,-1,0.42,66525,30358,4163,893,26151,35318,5056,3068,1988,2642,1521,22712,5866,0.06257797820368283,0.013423524990605036,0.39310033821871476,0.5308981585869974,0.07600150319428786,0.10106067593385598,0.6068037974683544,2.9883502442690717,0.08702813097041966,0.6346384818640404,2.286358511837655,34.14054866591507,1.0
global_development_oof,history_baseline,-1,0.43,66525,30358,4163,893,25361,36108,5056,3070,1986,2642,1521,22712,5076,0.06257797820368283,0.013423524990605036,0.3812251033446073,0.5427733934611049,0.07600150319428786,0.10112655642664208,0.6071993670886076,2.9853438556933485,0.08702813097041966,0.6346384818640404,2.286358511837655,34.14054866591507,1.0
global_development_oof,history_baseline,-1,0.44,66525,30358,4163,815,24024,37523,4978,2970,2008,2642,1521,22712,3739,0.06257797820368283,0.012251033446072906,0.3611273957158963,0.564043592634348,0.07482901164975574,0.09783253178733776,0.5966251506629169,3.018414130026306,0.08702813097041966,0.6346384818640404,2.286358511837655,34.14054866591507,1.0
global_development_oof,history_baseline,-1,0.45,66525,30358,4163,790,22977,38595,4953,2957,1996,2642,1521,22712,2692,0.06257797820368283,0.01187523487410748,0.34538895152198423,0.5801578354002255,0.0744532130777903,0.09740430858422822,0.5970119119725419,3.0003757985719655,0.08702813097041966,0.6346384818640404,2.286358511837655,34.14054866591507,1.0
global_development_oof,history_baseline,-1,0.46,66525,30358,4163,682,21887,39793,4845,2896,1949,2642,1521,22712,1602,0.06257797820368283,0.010251785043216836,0.3290041337842916,0.5981661029688087,0.07282976324689966,0.09539495355425258,0.5977296181630547,2.929725667042465,0.08702813097041966,0.6346384818640404,2.286358511837655,34.14054866591507,1.0
global_development_oof,history_baseline,-1,0.47,66525,30358,4163,600,20974,40788,4763,2870,1893,2642,1521,22712,689,0.06257797820368283,0.009019165727170236,0.31527996993611423,0.6131228861330327,0.07159714393085306,0.09453850714803347,0.6025614108754986,2.8455467869222097,0.08702813097041966,0.6346384818640404,2.286358511837655,34.14054866591507,0.9999999999999999
global_development_oof,history_baseline,-1,0.48,66525,30358,4163,0,20285,42077,4163,2642,1521,2642,1521,22712,0,0.06257797820368283,0.0,0.3049229612927471,0.6324990605035701,0.06257797820368283,0.08702813097041966,0.6346384818640404,2.286358511837655,0.08702813097041966,0.6346384818640404,2.286358511837655,34.14054866591507,1.0
global_development_oof,history_baseline,-1,0.49,66525,30358,4163,0,20285,42077,4163,2642,1521,2642,1521,22712,0,0.06257797820368283,0.0,0.3049229612927471,0.6324990605035701,0.06257797820368283,0.08702813097041966,0.6346384818640404,2.286358511837655,0.08702813097041966,0.6346384818640404,2.286358511837655,34.14054866591507,1.0
global_development_oof,history_baseline,-1,0.5,66525,30358,4163,0,20285,42077,4163,2642,1521,2642,1521,22712,0,0.06257797820368283,0.0,0.3049229612927471,0.6324990605035701,0.06257797820368283,0.08702813097041966,0.6346384818640404,2.286358511837655,0.08702813097041966,0.6346384818640404,2.286358511837655,34.14054866591507,1.0
global_development_oof,history_baseline,-1,0.51,66525,30358,4163,0,20285,42077,4163,2642,1521,2642,1521,22712,0,0.06257797820368283,0.0,0.3049229612927471,0.6324990605035701,0.06257797820368283,0.08702813097041966,0.6346384818640404,2.286358511837655,0.08702813097041966,0.6346384818640404,2.286358511837655,34.14054866591507,1.0
global_development_oof,history_baseline,-1,0.52,66525,30358,4150,0,20285,42090,4150,2639,1511,2639,1511,22501,0,0.0623825629462608,0.0,0.3049229612927471,0.6326944757609921,0.0623825629462608,0.08692931023124054,0.6359036144578313,2.271326568959038,0.08692931023124054,0.6359036144578313,2.271326568959038,33.823374671176246,1.0
global_development_oof,history_baseline,-1,0.53,66525,30358,4033,744,21475,40273,4777,2952,1825,2590,1443,20775,1190,0.060623825629462606,0.011183765501691093,0.3228109733183014,0.6053814355505449,0.0718075911311537,0.09723960735226299,0.6179610634289303,2.7433295753476137,0.08531523815798142,0.6422018348623854,2.1691093573844418,31.228861330326946,1.0
global_development_oof,history_baseline,-1,0.54,66525,30358,3972,851,23055,38647,4823,2961,1862,2562,1410,19282,2770,0.05970687711386697,0.012792183389703119,0.3465614430665164,0.5809394964299136,0.07249906050357009,0.09753606956980038,0.613933236574746,2.798947763998497,0.08439291125897622,0.6450151057401813,2.119503945885006,28.984592258549416,1.0000000000000002
global_development_oof,history_baseline,-1,0.55,66525,30358,3828,971,24748,36978,4799,3017,1782,2477,1351,17613,4463,0.05754227733934611,0.014596016535137167,0.37201052236001503,0.5558511837655017,0.07213829387448328,0.09938072336781079,0.6286726401333611,2.6786922209695603,0.08159299031556756,0.6470741901776385,2.030815482901165,26.47576099210823,1.0
global_development_oof,history_baseline,-1,0.56,66525,30358,3732,1006,26231,35556,4738,2974,1764,2411,1321,16191,5946,0.056099210822998874,0.015122134535888763,0.3943028936490041,0.5344757609921083,0.07122134535888763,0.09796429277290994,0.6276910088644998,2.6516347237880495,0.07941893405362672,0.6460342979635584,1.9857196542653137,24.338218714768885,1.0
global_development_oof,history_baseline,-1,0.57,66525,30358,3501,1012,27215,34797,4513,2921,1592,2347,1154,14438,6930,0.05262683201803833,0.015212326193160467,0.4090943254415633,0.5230665163472379,0.06783915821119879,0.09621845971407866,0.6472413029027254,2.393085306275836,0.07731075828447197,0.670379891459583,1.7346862081924088,21.703119128147314,1.0
global_development_oof,history_baseline,-1,0.58,66525,30358,3462,1071,29048,32944,4533,2880,1653,2314,1148,13571,8763,0.05204058624577226,0.016099210822998873,0.4366478767380684,0.49521232619316047,0.06813979706877114,0.0948679096119639,0.6353408338848445,2.4847801578354,0.07622373015350155,0.6683997689196995,1.7256670424652387,20.399849680571215,1.0
global_development_oof,history_baseline,-1,0.59,66525,30358,3356,1032,28458,33679,4388,2799,1589,2251,1105,12339,8173,0.05044720030063886,0.015512965050732807,0.42777903043968435,0.506260804208944,0.06596016535137167,0.09219974965412742,0.6378760255241568,2.388575723412251,0.07414849463073984,0.6707389749702026,1.6610296880871853,18.547914317925592,1.0
global_development_oof,history_baseline,-1,0.6,66525,30358,3200,1038,28067,34220,4238,2746,1492,2167,1033,11227,7782,0.048102217211574594,0.01560315670800451,0.42190154077414505,0.5143930853062758,0.0637053739195791,0.09045391659529613,0.6479471448796602,2.2427658774896657,0.07138151393372423,0.6771875,1.5527996993611424,16.876362269823375,0.9999999999999999
global_development_oof,history_baseline,-1,0.61,66525,30358,3065,1002,27305,35153,4067,2617,1450,2091,974,10264,7020,0.046072904922961296,0.015062006764374296,0.41044720030063886,0.5284178880120256,0.06113491168733559,0.08620462481059359,0.6434718465699533,2.1796317173994737,0.06887805520785295,0.6822185970636215,1.4641112363773017,15.428786170612552,1.0
global_development_oof,history_baseline,-1,0.62,66525,30358,2953,980,26786,35806,3933,2539,1394,2027,926,9353,6501,0.044389327320556185,0.01473130402104472,0.4026456219466366,0.5382337467117625,0.0591206313416009,0.08363528559193623,0.6455631833206203,2.0954528372792183,0.06676987943869821,0.6864205892312902,1.3919579105599398,14.059376174370538,1.0
global_development_oof,history_baseline,-1,0.63,66525,30358,2886,860,25834,36945,3746,2490,1256,1984,902,8626,5549,0.043382187147688836,0.012927470875610672,0.38833521232619317,0.5553551296505074,0.056309658023299514,0.08202121351867712,0.6647090229578216,1.888012025554303,0.06535344884379735,0.6874566874566874,1.355881247651259,12.966553927095077,1.0
global_development_oof,history_baseline,-1,0.64,66525,30358,2432,981,26436,36676,3413,2333,1080,1740,692,7461,6151,0.036557685080796695,0.014746335963923336,0.39738444193912065,0.5513115370161593,0.05130402104472003,0.07684959483496936,0.6835628479343686,1.6234498308906427,0.05731602872389485,0.7154605263157895,1.0402104472003006,11.21533258173619,1.0
global_development_oof,history_baseline,-1,0.65,66525,30358,2371,974,25687,37493,3345,2289,1056,1709,662,6870,5402,0.03564073656520105,0.014641112363773018,0.38612551672303647,0.5635926343479895,0.05028184892897407,0.07540022399367548,0.684304932735426,1.5873731679819616,0.05629488108571052,0.7207929143821172,0.9951146185644495,10.32694475760992,0.9999999999999999
global_development_oof,history_baseline,-1,0.66,66525,30358,2292,932,25290,38011,3224,2214,1010,1655,637,6198,5005,0.034453213077790305,0.014009770762871101,0.38015783540022546,0.5713791807591131,0.0484629838406614,0.07292970551419725,0.6867245657568238,1.5182262307403231,0.0545161077804862,0.7220767888307156,0.9575347613679068,9.316798196166854,0.9999999999999999
global_development_oof,history_baseline,-1,0.67,66525,30358,2150,906,25095,38374,3056,2117,939,1558,592,5463,4810,0.03231867718902668,0.013618940248027057,0.37722660653889517,0.5768357760240511,0.04593761743705374,0.06973450161407208,0.6927356020942408,1.411499436302142,0.05132090388036103,0.7246511627906976,0.88989101841413,8.2119503945885,1.0
global_development_oof,history_baseline,-1,0.68,66525,30358,2066,886,24655,38918,2952,2050,902,1501,565,4984,4370,0.03105599398722285,0.013318301390454717,0.37061255167230367,0.5850131529500188,0.044374295377677564,0.0675275051057382,0.6944444444444444,1.355881247651259,0.04944330983595757,0.7265246853823815,0.849304772641864,7.491920330702744,1.0
global_development_oof,history_baseline,-1,0.69,66525,30358,1961,882,24468,39214,2843,1994,849,1455,506,4450,4183,0.02947763998496806,0.013258173618940248,0.36780157835400223,0.5894626080420894,0.0427358136039083,0.06568285130772779,0.7013717903622934,1.2762119503945886,0.04792805850187759,0.7419683834778175,0.7606163096580233,6.689214580984593,0.9999999999999999
global_development_oof,history_baseline,-1,0.7,66525,30358,1849,641,23720,40315,2490,1799,691,1367,482,3973,3435,0.027794062382562948,0.009635475385193536,0.3565576850807967,0.6060127771514469,0.03742953776775648,0.059259503261084395,0.7224899598393574,1.038707252912439,0.04502931681928981,0.7393185505678745,0.7245396467493423,5.972190905674559,1.0
global_development_oof,history_baseline,-1,0.71,66525,30358,1722,631,23653,40519,2353,1689,664,1269,453,3584,3368,0.02588500563697858,0.009485155956407365,0.35555054490792937,0.6090792934986847,0.03537016159338594,0.055636076157849663,0.7178070548236294,0.9981210071401728,0.04180117267277159,0.7369337979094077,0.6809470124013529,5.3874483276963545,1.0
global_development_oof,history_baseline,-1,0.72,66525,30358,1375,605,23087,41458,1980,1472,508,1065,310,3097,2802,0.02066892145809846,0.009094325441563323,0.3470424652386321,0.6231942878617062,0.029763246899661783,0.04848804269055933,0.7434343434343434,0.7636226982337467,0.03508136240859082,0.7745454545454545,0.4659902292371289,4.655392709507704,1.0000000000000002
global_development_oof,history_baseline,-1,0.73,66525,30358,1324,677,22915,41609,2001,1438,563,1022,302,2942,2630,0.019902292371288988,0.010176625328823751,0.34445697106351,0.6254641112363774,0.03007891770011274,0.04736807431319586,0.7186406796601699,0.8462983840661406,0.033664931813689965,0.7719033232628398,0.45396467493423526,4.42239759488914,1.0
global_development_oof,history_baseline,-1,0.74,66525,30358,1205,654,22811,41855,1859,1333,526,929,276,2664,2526,0.018113491168733557,0.009830890642615558,0.34289364900413377,0.6291619691845171,0.027944381811349117,0.043909348441926344,0.7170521785906401,0.7906801954152575,0.030601488899136966,0.7709543568464731,0.41488162344983087,4.0045095828635855,0.9999999999999999
global_development_oof,history_baseline,-1,0.75,66525,30358,1130,620,22544,42231,1750,1266,484,886,244,2394,2259,0.016986095452837278,0.009319804584742578,0.33888012025554304,0.6348139797068771,0.026305900037579856,0.041702351933592466,0.7234285714285714,0.7275460353250658,0.029185058304236115,0.784070796460177,0.3667794062382563,3.5986471251409244,1.0
global_development_oof,history_baseline,-1,0.76,66525,30358,1036,593,22373,42523,1629,1178,451,813,223,2103,2088,0.015573092822247276,0.008913942127019917,0.3363096580232995,0.6392033070274333,0.024487034949267194,0.03880361025100468,0.7231430325352978,0.6779406238256295,0.026780420317543976,0.7847490347490348,0.3352123261931605,3.161217587373168,1.0
global_development_oof,history_baseline,-1,0.77,66525,30358,855,572,22135,42963,1427,1022,405,669,186,1697,1850,0.012852311161217588,0.008598271326568959,0.33273205561818864,0.6458173618940248,0.021450582487786547,0.033664931813689965,0.716187806587246,0.608793686583991,0.02203702483694578,0.7824561403508772,0.27959413754227735,2.5509207065013153,1.0
global_development_oof,history_baseline,-1,0.78,66525,30358,824,435,21991,43275,1259,959,300,653,171,1505,1706,0.012386320931980459,0.006538895152198422,0.3305674558436678,0.6505073280721533,0.01892521608417888,0.031589696290928254,0.7617156473391581,0.4509582863585118,0.021509980894657093,0.7924757281553398,0.2570462232243517,2.2623074032318677,0.9999999999999999
global_development_oof,history_baseline,-1,0.79,66525,30358,769,424,22070,43262,1193,913,280,616,153,1288,1785,0.01155956407365652,0.006373543780533634,0.33175497933107856,0.6503119128147313,0.017933107854190153,0.030074444956848276,0.7652975691533948,0.4208944006012777,0.0202911917781145,0.8010403120936281,0.22998872604284104,1.9361142427658775,1.0
global_development_oof,history_baseline,-1,0.8,66525,30358,720,382,21927,43496,1102,856,246,583,137,1125,1642,0.010822998872604284,0.0057422021796317176,0.3296054114994363,0.6538293874483277,0.016565201052236002,0.028196850912444824,0.7767695099818511,0.3697857948139797,0.01920416364714408,0.8097222222222222,0.20593761743705374,1.6910935738444195,1.0
global_development_oof,history_baseline,-1,0.81,66525,30358,590,396,21864,43675,986,810,176,484,106,959,1579,0.008868846298384065,0.005952649379932356,0.3286583990980834,0.6565201052236002,0.014821495678316423,0.026681599578364846,0.821501014198783,0.26456219466366027,0.01594307925423282,0.8203389830508474,0.15933859451334084,1.4415633220593762,0.9999999999999999
global_development_oof,history_baseline,-1,0.82,66525,30358,546,382,21625,43972,928,753,175,452,94,847,1340,0.008207440811724915,0.0057422021796317176,0.32506576475009397,0.6609845922585494,0.013949642991356632,0.024804005533961393,0.8114224137931034,0.26305900037579855,0.014888991369655446,0.8278388278388278,0.14130026305900037,1.2732055618188651,1.0
global_development_oof,history_baseline,-1,0.83,66525,30358,455,372,21610,44088,827,683,144,387,68,730,1325,0.006839534009770763,0.005591882750845547,0.3248402856069147,0.662728297632469,0.01243141676061631,0.02249818828644838,0.8258766626360339,0.21645997745208567,0.012747875354107648,0.8505494505494505,0.10221721157459601,1.0973318301390456,1.0
global_development_oof,history_baseline,-1,0.84,66525,30358,426,295,21246,44558,721,589,132,368,58,648,961,0.006403607666290868,0.004434423149192033,0.31936865839909806,0.669793310785419,0.010838030815482902,0.01940180512550234,0.8169209431345353,0.1984216459977452,0.012122010672639832,0.863849765258216,0.08718526869597895,0.9740698985343855,1.0
global_development_oof,history_baseline,-1,0.85,66525,30358,358,269,21173,44725,627,516,111,303,55,528,888,0.005381435550544908,0.0040435926343479894,0.318271326568959,0.672303645246148,0.009425028184892898,0.0169971671388102,0.8229665071770335,0.1668545659526494,0.009980894657092036,0.8463687150837989,0.08267568583239383,0.7936865839909808,0.9999999999999999
global_development_oof,regularised_logistic,-1,0.3,66525,30358,4929,1150,11259,49187,6079,3378,2701,2981,1948,33491,4225,0.0740924464487035,0.01728673431040962,0.1692446448703495,0.7393761743705374,0.09137918075911311,0.11127215231569933,0.5556835005757526,4.060127771514468,0.09819487449766125,0.6047879894501927,2.9282224727546033,50.3434798947764,1.0
global_development_oof,regularised_logistic,-1,0.31,66525,30358,4928,1166,11403,49028,6094,3414,2680,2989,1939,32489,4369,0.07407741450582488,0.017527245396467495,0.17140924464487034,0.7369860954528373,0.09160465990229237,0.11245800118584887,0.5602231703314736,4.028560691469372,0.09845839646880558,0.6065340909090909,2.914693724163848,48.83727921833897,1.0
global_development_oof,regularised_logistic,-1,0.32,66525,30358,4927,1175,11548,48875,6102,3424,2678,3004,1923,31531,4514,0.07406238256294626,0.017662532882375046,0.17358887636226983,0.7346862081924088,0.09172491544532131,0.1127874036497793,0.5611274991805966,4.025554302893649,0.09895250016470124,0.6097016440024355,2.8906426155580607,47.397219090567454,1.0
global_development_oof,regularised_logistic,-1,0.33,66525,30358,4924,1184,11583,48834,6108,3462,2646,3025,1899,30574,4549,0.0740172867343104,0.0177978203682826,0.1741149943630214,0.7340698985343855,0.09181510710259301,0.11403913301271494,0.5667976424361493,3.9774520856820743,0.09964424533895513,0.6143379366368806,2.85456595264938,45.9586621570838,0.9999999999999999
global_development_oof,regularised_logistic,-1,0.34,66525,30358,4922,1191,11717,48695,6113,3489,2624,3041,1881,29527,4683,0.07398722284855318,0.01790304396843292,0.1761292747087561,0.7319804584742577,0.0918902668169861,0.11492851966532709,0.570750858825454,3.9443818113491167,0.10017128928124383,0.6178382771231207,2.827508455467869,44.3848177376926,1.0
global_development_oof,regularised_logistic,-1,0.35,66525,30358,4918,1199,11766,48642,6117,3504,2613,3058,1860,28516,4732,0.07392709507703871,0.018023299511461855,0.17686583990980834,0.7311837655016911,0.09195039458850056,0.11542262336122275,0.5728298185384992,3.927846674182638,0.10073127346992555,0.6217974786498577,2.7959413754227733,42.86508831266441,1.0
global_development_oof,regularised_logistic,-1,0.36,66525,30358,4914,1199,11884,48528,6113,3547,2566,3076,1838,27457,4850,0.07386696730552424,0.018023299511461855,0.17863960916948515,0.7294701240135287,0.0918902668169861,0.1168390539561236,0.5802388352690987,3.857196542653138,0.10132419790500033,0.625966625966626,2.7628711010898157,41.27320556181886,1.0
global_development_oof,regularised_logistic,-1,0.37,66525,30358,4906,1199,11892,48528,6105,3600,2505,3110,1796,26454,4858,0.0737467117624953,0.018023299511461855,0.1787598647125141,0.7294701240135287,0.09177001127395716,0.11858488701495487,0.5896805896805897,3.765501691093574,0.10244416628236379,0.6339176518548716,2.699736940999624,39.765501691093576,0.9999999999999999
global_development_oof,regularised_logistic,-1,0.38,66525,30358,4899,1204,11969,48453,6103,3626,2477,3124,1775,25420,4935,0.07364148816234499,0.018098459225854943,0.1799173243141676,0.7283427282976325,0.09173994738819992,0.119441333421174,0.5941340324430608,3.723412251033446,0.10290532973186639,0.6376811594202898,2.6681698609545283,38.21119879744457,1.0
global_development_oof,regularised_logistic,-1,0.39,66525,30358,4889,1208,12011,48417,6097,3697,2400,3158,1731,24424,4977,0.0734911687335588,0.01815858699736941,0.18054866591506952,0.7278015783540023,0.09164975573092822,0.12178009091508005,0.6063637854682631,3.6076662908680945,0.10402529810922986,0.6459398650030681,2.602029312288613,36.71401728673431,0.9999999999999999
global_development_oof,regularised_logistic,-1,0.4,66525,30358,4886,1216,11956,48467,6102,3744,2358,3201,1685,23425,4922,0.07344607290492296,0.018278842540398348,0.1797219090567456,0.7285531754979331,0.09172491544532131,0.12332828249555307,0.6135693215339233,3.544532130777903,0.10544172870413071,0.6551371264838314,2.5328823750469747,35.212326193160465,1.0
global_development_oof,regularised_logistic,-1,0.41,66525,30358,4879,1220,11906,48520,6099,3786,2313,3228,1651,22463,4872,0.07334084930477264,0.018338970311912815,0.17897031191281473,0.7293498684704998,0.09167981961668546,0.12471177284406088,0.6207575012297097,3.4768883878241263,0.10633111535674288,0.6616109858577577,2.481773769259677,33.76625328823751,1.0
global_development_oof,regularised_logistic,-1,0.42,66525,30358,4866,1221,11723,48715,6087,3791,2296,3237,1629,21595,4689,0.07314543404735062,0.018354002254791432,0.1762194663660278,0.7322810973318301,0.09149943630214205,0.12487647407602609,0.6228026942664695,3.4513340849304774,0.10662757757428025,0.6652281134401973,2.4487034949267192,32.461480646373545,1.0
global_development_oof,regularised_logistic,-1,0.43,66525,30358,4866,1212,10721,49726,6078,3792,2286,3237,1629,21595,3687,0.07314543404735062,0.018218714768883877,0.1611574596016535,0.7474783915821119,0.0913641488162345,0.12490941432241913,0.6238894373149062,3.43630214205186,0.10662757757428025,0.6652281134401973,2.4487034949267192,32.461480646373545,1.0
global_development_oof,regularised_logistic,-1,0.44,66525,30358,4866,1195,9697,50767,6061,3778,2283,3237,1629,21595,2663,0.07314543404735062,0.017963171739947388,0.14576475009394965,0.7631266441187523,0.09110860578729801,0.12444825087291653,0.6233294835835671,3.431792559188275,0.10662757757428025,0.6652281134401973,2.4487034949267192,32.461480646373545,1.0
global_development_oof,regularised_logistic,-1,0.45,66525,30358,4866,1149,8737,51773,6015,3747,2268,3237,1629,21595,1703,0.07314543404735062,0.017271702367531002,0.13133408493047727,0.7782487786546411,0.09041713641488162,0.1234271032347322,0.6229426433915212,3.4092446448703493,0.10662757757428025,0.6652281134401973,2.4487034949267192,32.461480646373545,1.0
global_development_oof,regularised_logistic,-1,0.46,66525,30358,4866,1018,7866,52775,5884,3703,2181,3237,1629,21595,832,0.07314543404735062,0.015302517850432169,0.1182412626832018,0.7933107854190155,0.08844795189778279,0.1219777323934383,0.6293337865397689,3.278466741826381,0.10662757757428025,0.6652281134401973,2.4487034949267192,32.461480646373545,1.0
global_development_oof,regularised_logistic,-1,0.47,66525,30358,4866,701,7214,53744,5567,3565,2002,3237,1629,21595,180,0.07314543404735062,0.01053739195791056,0.10844043592634348,0.8078767380683953,0.08368282600526118,0.11743197839119837,0.6403808155200288,3.0093949642991356,0.10662757757428025,0.6652281134401973,2.4487034949267192,32.461480646373545,1.0
global_development_oof,regularised_logistic,-1,0.48,66525,30358,4866,0,7034,54625,4866,3237,1629,3237,1629,21595,0,0.07314543404735062,0.0,0.1057346862081924,0.821119879744457,0.07314543404735062,0.10662757757428025,0.6652281134401973,2.4487034949267192,0.10662757757428025,0.6652281134401973,2.4487034949267192,32.461480646373545,1.0
global_development_oof,regularised_logistic,-1,0.49,66525,30358,4866,0,7034,54625,4866,3237,1629,3237,1629,21595,0,0.07314543404735062,0.0,0.1057346862081924,0.821119879744457,0.07314543404735062,0.10662757757428025,0.6652281134401973,2.4487034949267192,0.10662757757428025,0.6652281134401973,2.4487034949267192,32.461480646373545,1.0
global_development_oof,regularised_logistic,-1,0.5,66525,30358,4866,0,7034,54625,4866,3237,1629,3237,1629,21595,0,0.07314543404735062,0.0,0.1057346862081924,0.821119879744457,0.07314543404735062,0.10662757757428025,0.6652281134401973,2.4487034949267192,0.10662757757428025,0.6652281134401973,2.4487034949267192,32.461480646373545,1.0
global_development_oof,regularised_logistic,-1,0.51,66525,30358,4866,0,7034,54625,4866,3237,1629,3237,1629,21595,0,0.07314543404735062,0.0,0.1057346862081924,0.821119879744457,0.07314543404735062,0.10662757757428025,0.6652281134401973,2.4487034949267192,0.10662757757428025,0.6652281134401973,2.4487034949267192,32.461480646373545,1.0
global_development_oof,regularised_logistic,-1,0.52,66525,30358,4866,0,7034,54625,4866,3237,1629,3237,1629,21595,0,0.07314543404735062,0.0,0.1057346862081924,0.821119879744457,0.07314543404735062,0.10662757757428025,0.6652281134401973,2.4487034949267192,0.10662757757428025,0.6652281134401973,2.4487034949267192,32.461480646373545,1.0
global_development_oof,regularised_logistic,-1,0.53,66525,30358,4860,576,7132,53957,5436,3564,1872,3243,1617,20927,98,0.07305524239007892,0.008658399098083427,0.10720781661029688,0.8110785419015408,0.08171364148816235,0.11739903814480532,0.6556291390728477,2.813979706877114,0.10682521905263852,0.667283950617284,2.4306651634723786,31.457346862081923,1.0
global_development_oof,regularised_logistic,-1,0.54,66525,30358,4854,934,7551,53186,5788,3758,2030,3246,1608,20156,517,0.07296505073280722,0.014039834648628334,0.11350620067643744,0.7994889139421271,0.08700488538143555,0.12378944594505567,0.6492743607463718,3.0514844043592633,0.10692403979181764,0.6687268232385661,2.4171364148816235,30.29838406614055,1.0
global_development_oof,regularised_logistic,-1,0.55,66525,30358,4840,1098,8304,52283,5938,3842,2096,3239,1601,19253,1270,0.07275460353250658,0.016505073280721535,0.12482525366403607,0.7859150695227358,0.0892596768132281,0.12655642664207128,0.647019198383294,3.150695227358136,0.10669345806706634,0.6692148760330578,2.4066140548665915,28.940999624201428,1.0
global_development_oof,regularised_logistic,-1,0.56,66525,30358,4820,1181,9321,51203,6001,3930,2071,3254,1566,18173,2287,0.07245396467493423,0.01775272453964675,0.14011273957158962,0.7696805712138294,0.09020668921458098,0.12945516832465906,0.6548908515247459,3.1131153701615935,0.10718756176296199,0.6751037344398341,2.354002254791432,27.317549793310786,1.0
global_development_oof,regularised_logistic,-1,0.57,66525,30358,4811,1210,10247,50257,6021,3986,2035,3269,1542,17227,3213,0.07231867718902668,0.018188650883126645,0.15403231867718903,0.7554603532506576,0.09050732807215332,0.13129982212266947,0.6620162763660522,3.059000375798572,0.10768166545885763,0.6794845146539181,2.317925591882751,25.89552799699361,1.0
global_development_oof,regularised_logistic,-1,0.58,66525,30358,4798,1218,11165,49344,6016,4006,2010,3266,1532,16314,4131,0.07212326193160466,0.01830890642615558,0.1678316422397595,0.7417361894024803,0.09043216835776025,0.13195862705053032,0.6658909574468085,3.0214205186020293,0.10758284471967851,0.6807002917882451,2.3028936490041336,24.523111612175875,1.0000000000000002
global_development_oof,regularised_logistic,-1,0.59,66525,30358,4764,1225,11602,48934,5989,3994,1995,3258,1506,15230,4568,0.07161217587373168,0.0184141300263059,0.17440060127771514,0.7355730928222473,0.09002630590003757,0.13156334409381382,0.6668892970445818,2.9988726042841036,0.10731932274853416,0.6838790931989924,2.2638105975197296,22.893649004133785,1.0
global_development_oof,regularised_logistic,-1,0.6,66525,30358,4728,1221,11868,48708,5949,4003,1946,3241,1487,14227,4834,0.07107102593010146,0.018354002254791432,0.17839909808342727,0.7321758737316798,0.0894250281848929,0.13185980631135122,0.6728861993612372,2.92521608417888,0.10675933855985242,0.6854906937394247,2.235249906050357,21.385945133408494,1.0
global_development_oof,regularised_logistic,-1,0.61,66525,30358,4671,1213,12113,48528,5884,3967,1917,3208,1463,13130,5079,0.0702142051860203,0.018233746711762495,0.18208192408868845,0.7294701240135287,0.08844795189778279,0.13067395744120167,0.6742012236573759,2.8816234498308906,0.105672310428882,0.6867908370798544,2.199173243141676,19.736940999624203,0.9999999999999999
global_development_oof,regularised_logistic,-1,0.62,66525,30358,4597,1200,12181,48547,5797,3974,1823,3200,1397,12049,5147,0.06910184141300263,0.018038331454340473,0.18310409620443444,0.7297557309282224,0.0871401728673431,0.13090453916595296,0.6855269967224427,2.7403231867718905,0.10540878845773767,0.6961061561888188,2.0999624201428033,18.111987974445697,1.0
global_development_oof,regularised_logistic,-1,0.63,66525,30358,4510,1196,12408,48411,5706,3938,1768,3148,1362,10958,5374,0.06779406238256294,0.017978203682826006,0.1865163472378805,0.7277113866967305,0.08577226606538896,0.1297186902958034,0.6901507185418857,2.6576475009394964,0.10369589564529942,0.6980044345898004,2.0473506200676437,16.472003006388576,0.9999999999999999
global_development_oof,regularised_logistic,-1,0.64,66525,30358,4366,1205,12711,48243,5571,3874,1697,3076,1290,9864,5677,0.06562946260804209,0.018113491168733557,0.19107102593010147,0.7251860202931228,0.08374295377677565,0.12761051452664865,0.6953868246275354,2.5509207065013153,0.10132419790500033,0.7045350435180944,1.939120631341601,14.82750845546787,0.9999999999999999
global_development_oof,regularised_logistic,-1,0.65,66525,30358,4155,1213,12868,48289,5368,3809,1559,3019,1136,8792,5834,0.06245772266065389,0.018233746711762495,0.19343104096204433,0.7258774896655392,0.08069146937241639,0.12546939851110087,0.709575260804769,2.3434798947764,0.09944660386059688,0.7265944645006017,1.707628711010898,13.21608417888012,0.9999999999999999
