metric_family,dataset_id,evaluation_scope,model_name,cap_label,automated_alert_cap,metric,estimate,ci_low,ci_high,confidence_level,bootstrap_unit,bootstrap_method,bootstrap_replicates,bootstrap_seed,finite_replicates
route_workload,many_labs_igt,participant_grouped_outer_cv,history_baseline,8,8.0,abstain_rate,0.3811950394588501,0.358276968766539,0.4050625491788937,0.95,participant,cluster percentile; participants sampled with replacement,2000,21340813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,history_baseline,8,8.0,no_action_rate,0.5414656144306652,0.5177183264036274,0.5644560222296372,0.95,participant,cluster percentile; participants sampled with replacement,2000,21340813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,history_baseline,8,8.0,action_route_rate,0.07733934611048478,0.07525588006663873,0.07951223408588161,0.95,participant,cluster percentile; participants sampled with replacement,2000,21340813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,history_baseline,8,8.0,event_coverage_by_action,0.1019171223400751,0.09779575938165531,0.1065518488384996,0.95,participant,cluster percentile; participants sampled with replacement,2000,21340813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,history_baseline,8,8.0,action_precision,0.601360544217687,0.5853502077658966,0.616946155670336,0.95,participant,cluster percentile; participants sampled with replacement,2000,21340813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,history_baseline,8,8.0,false_actions_per_100,3.083051484404359,2.941525441235478,3.229766425458877,0.95,participant,cluster percentile; participants sampled with replacement,2000,21340813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,history_baseline,8,8.0,event_coverage_by_alert,0.0885104420581066,0.08439932512002601,0.09289706340240841,0.95,participant,cluster percentile; participants sampled with replacement,2000,21340813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,history_baseline,8,8.0,alert_precision,0.6286850725315863,0.6099068897570141,0.6474710049601844,0.95,participant,cluster percentile; participants sampled with replacement,2000,21340813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,history_baseline,8,8.0,false_alerts_per_100,2.3855693348365277,2.2532983325108447,2.5177408706234066,0.95,participant,cluster percentile; participants sampled with replacement,2000,21340813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,history_baseline,8,8.0,auto_capacity_blocks_per_100,35.2033070274333,32.53374638119453,37.87709110197321,0.95,participant,cluster percentile; participants sampled with replacement,2000,21340813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,history_baseline,effective_unbounded,151.0,alert_rate,0.4162795941375423,0.38987822525995963,0.44431927216823736,0.95,participant,cluster percentile; participants sampled with replacement,2000,21350813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,history_baseline,effective_unbounded,151.0,human_review_rate,0.013092822247275461,0.012455296412363674,0.013721689902035305,0.95,participant,cluster percentile; participants sampled with replacement,2000,21350813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,history_baseline,effective_unbounded,151.0,abstain_rate,0.3811950394588501,0.3578541052926838,0.40686589607776263,0.95,participant,cluster percentile; participants sampled with replacement,2000,21350813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,history_baseline,effective_unbounded,151.0,no_action_rate,0.1894325441563322,0.16647406508951088,0.21265708868728359,0.95,participant,cluster percentile; participants sampled with replacement,2000,21350813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,history_baseline,effective_unbounded,151.0,action_route_rate,0.4293724163848177,0.4032875045957129,0.4570714317000105,0.95,participant,cluster percentile; participants sampled with replacement,2000,21350813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,history_baseline,effective_unbounded,151.0,event_coverage_by_action,0.5424929178470255,0.5110695064659537,0.5726414589502584,0.95,participant,cluster percentile; participants sampled with replacement,2000,21350813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,history_baseline,effective_unbounded,151.0,action_precision,0.5765649068757877,0.5632531942503263,0.5893429402849663,0.95,participant,cluster percentile; participants sampled with replacement,2000,21350813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,history_baseline,effective_unbounded,151.0,false_actions_per_100,18.181134911687337,17.184738855510396,19.201388639339143,0.95,participant,cluster percentile; participants sampled with replacement,2000,21350813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,history_baseline,effective_unbounded,151.0,event_coverage_by_alert,0.529086237565057,0.497323167650964,0.5597068749128434,0.95,participant,cluster percentile; participants sampled with replacement,2000,21350813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,history_baseline,effective_unbounded,151.0,alert_precision,0.5800021666125014,0.5667017039494153,0.5929658718585861,0.95,participant,cluster percentile; participants sampled with replacement,2000,21350813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,history_baseline,effective_unbounded,151.0,false_alerts_per_100,17.483652762119505,16.467553666950177,18.512559389881854,0.95,participant,cluster percentile; participants sampled with replacement,2000,21350813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,history_baseline,effective_unbounded,151.0,auto_capacity_blocks_per_100,0.0,0.0,0.0,0.95,participant,cluster percentile; participants sampled with replacement,2000,21350813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,2,2.0,alert_rate,0.018323938369034197,0.01803689758623302,0.018630519868801557,0.95,participant,cluster percentile; participants sampled with replacement,2000,21360813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,2,2.0,human_review_rate,0.018384066140548667,0.01811853784438602,0.018669380873272887,0.95,participant,cluster percentile; participants sampled with replacement,2000,21360813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,2,2.0,abstain_rate,0.1771815107102593,0.17103667398043568,0.18313542808132152,0.95,participant,cluster percentile; participants sampled with replacement,2000,21360813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,2,2.0,no_action_rate,0.7861104847801579,0.7798874423441874,0.7924418950595699,0.95,participant,cluster percentile; participants sampled with replacement,2000,21360813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,2,2.0,action_route_rate,0.036708004509582864,0.036167002761634884,0.03728125119082503,0.95,participant,cluster percentile; participants sampled with replacement,2000,21360813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,2,2.0,event_coverage_by_action,0.04997035377824626,0.04767765484669918,0.05244593998620314,0.95,participant,cluster percentile; participants sampled with replacement,2000,21360813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,2,2.0,action_precision,0.6212121212121212,0.601229445338429,0.6407552410856008,0.95,participant,cluster percentile; participants sampled with replacement,2000,21360813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,2,2.0,false_actions_per_100,1.3904547162720782,1.3179943071222342,1.4649463865601153,0.95,participant,cluster percentile; participants sampled with replacement,2000,21360813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,2,2.0,event_coverage_by_alert,0.025693392186573554,0.02426345183577064,0.02714182328825129,0.95,participant,cluster percentile; participants sampled with replacement,2000,21360813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,2,2.0,alert_precision,0.6398687448728466,0.6117547305618877,0.6672197787551646,0.95,participant,cluster percentile; participants sampled with replacement,2000,21360813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,2,2.0,false_alerts_per_100,0.659902292371289,0.6101520627638963,0.713754932863896,0.95,participant,cluster percentile; participants sampled with replacement,2000,21360813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,2,2.0,auto_capacity_blocks_per_100,27.24990605035701,25.675442427392895,28.925617793168403,0.95,participant,cluster percentile; participants sampled with replacement,2000,21360813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,4,4.0,alert_rate,0.036302142051860206,0.03560159201672007,0.03694049342851579,0.95,participant,cluster percentile; participants sampled with replacement,2000,21370813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,4,4.0,human_review_rate,0.018384066140548667,0.01809532132836288,0.018651454238947197,0.95,participant,cluster percentile; participants sampled with replacement,2000,21370813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,4,4.0,abstain_rate,0.1771815107102593,0.17114115896854507,0.18278149849553513,0.95,participant,cluster percentile; participants sampled with replacement,2000,21370813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,4,4.0,no_action_rate,0.7681322810973318,0.7622424743606921,0.7745075920152302,0.95,participant,cluster percentile; participants sampled with replacement,2000,21370813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,4,4.0,action_route_rate,0.05468620819240887,0.05372491728535824,0.055568423362018726,0.95,participant,cluster percentile; participants sampled with replacement,2000,21370813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,4,4.0,event_coverage_by_action,0.07773898148758153,0.07450806483669321,0.08088433762244795,0.95,participant,cluster percentile; participants sampled with replacement,2000,21370813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,4,4.0,action_precision,0.6487080813633864,0.6311849320571259,0.6648354274788308,0.95,participant,cluster percentile; participants sampled with replacement,2000,21370813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,4,4.0,false_actions_per_100,1.9210822998872605,1.8297937714104513,2.019295851281353,0.95,participant,cluster percentile; participants sampled with replacement,2000,21370813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,4,4.0,event_coverage_by_alert,0.05346201989590882,0.051107698141564926,0.05579689718516426,0.95,participant,cluster percentile; participants sampled with replacement,2000,21370813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,4,4.0,alert_precision,0.6720496894409937,0.6501447378832237,0.6926574928894624,0.95,participant,cluster percentile; participants sampled with replacement,2000,21370813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,4,4.0,false_alerts_per_100,1.1905298759864713,1.112160517695361,1.274892538330634,0.95,participant,cluster percentile; participants sampled with replacement,2000,21370813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,4,4.0,auto_capacity_blocks_per_100,25.452085682074408,23.953568448025795,26.936738692340498,0.95,participant,cluster percentile; participants sampled with replacement,2000,21370813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,6,6.0,alert_rate,0.05390454716272078,0.052861432744914644,0.05491185861813115,0.95,participant,cluster percentile; participants sampled with replacement,2000,21380813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,6,6.0,human_review_rate,0.018384066140548667,0.018101657715866575,0.01865432232267953,0.95,participant,cluster percentile; participants sampled with replacement,2000,21380813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,6,6.0,abstain_rate,0.1771815107102593,0.17094382612091605,0.182773056030457,0.95,participant,cluster percentile; participants sampled with replacement,2000,21380813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,6,6.0,no_action_rate,0.7505298759864713,0.744438279699058,0.7571424357176643,0.95,participant,cluster percentile; participants sampled with replacement,2000,21380813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,6,6.0,action_route_rate,0.07228861330326945,0.07102042907469007,0.07354023962426146,0.95,participant,cluster percentile; participants sampled with replacement,2000,21380813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,6,6.0,event_coverage_by_action,0.10438764081955333,0.10028352272406865,0.10856863925617848,0.95,participant,cluster percentile; participants sampled with replacement,2000,21380813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,6,6.0,action_precision,0.6589727594094407,0.6426466372862659,0.6749634043713707,0.95,participant,cluster percentile; participants sampled with replacement,2000,21380813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,6,6.0,false_actions_per_100,2.465238632093198,2.3414983580164743,2.588197620692914,0.95,participant,cluster percentile; participants sampled with replacement,2000,21380813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,6,6.0,event_coverage_by_alert,0.08011067922788062,0.07685953897972823,0.08355542634949405,0.95,participant,cluster percentile; participants sampled with replacement,2000,21380813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,6,6.0,alert_precision,0.6781929726715002,0.6588673493615388,0.6975898545107495,0.95,participant,cluster percentile; participants sampled with replacement,2000,21380813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,6,6.0,false_alerts_per_100,1.7346862081924088,1.6236343963826672,1.8496275205934272,0.95,participant,cluster percentile; participants sampled with replacement,2000,21380813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,6,6.0,auto_capacity_blocks_per_100,23.69184517098835,22.249906297439125,25.20731360344311,0.95,participant,cluster percentile; participants sampled with replacement,2000,21380813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,8,8.0,alert_rate,0.07116121758737316,0.06972723649633575,0.07257282017238538,0.95,participant,cluster percentile; participants sampled with replacement,2000,21390813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,8,8.0,human_review_rate,0.018384066140548667,0.01811965811965812,0.018645466553859295,0.95,participant,cluster percentile; participants sampled with replacement,2000,21390813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,8,8.0,abstain_rate,0.1771815107102593,0.17111772768205816,0.18278132766985905,0.95,participant,cluster percentile; participants sampled with replacement,2000,21390813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,8,8.0,no_action_rate,0.7332732055618189,0.7268567880259679,0.7400333029785293,0.95,participant,cluster percentile; participants sampled with replacement,2000,21390813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,8,8.0,action_route_rate,0.08954528372792184,0.08787739205537977,0.09120937047987523,0.95,participant,cluster percentile; participants sampled with replacement,2000,21390813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,8,8.0,event_coverage_by_action,0.1313986428618486,0.1260812281143055,0.136754950586893,0.95,participant,cluster percentile; participants sampled with replacement,2000,21390813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,8,8.0,action_precision,0.6696323652845392,0.6529204653090726,0.6849853612200137,0.95,participant,cluster percentile; participants sampled with replacement,2000,21390813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,8,8.0,false_actions_per_100,2.9582863585118377,2.8123564992812247,3.1099643682099707,0.95,participant,cluster percentile; participants sampled with replacement,2000,21390813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,8,8.0,event_coverage_by_alert,0.1071216812701759,0.10274335037123228,0.1115894017468251,0.95,participant,cluster percentile; participants sampled with replacement,2000,21390813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,8,8.0,alert_precision,0.6869455006337135,0.6673650797210325,0.7056095200868904,0.95,participant,cluster percentile; participants sampled with replacement,2000,21390813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,8,8.0,false_alerts_per_100,2.2277339346110483,2.086193736960975,2.371943595401661,0.95,participant,cluster percentile; participants sampled with replacement,2000,21390813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,8,8.0,auto_capacity_blocks_per_100,21.96617812852311,20.316222012269936,23.396820457869577,0.95,participant,cluster percentile; participants sampled with replacement,2000,21390813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,effective_unbounded,151.0,alert_rate,0.29082299887260427,0.2756321638789677,0.3057659018761662,0.95,participant,cluster percentile; participants sampled with replacement,2000,21400813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,effective_unbounded,151.0,human_review_rate,0.018384066140548667,0.01811575006559715,0.01866166270668165,0.95,participant,cluster percentile; participants sampled with replacement,2000,21400813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,effective_unbounded,151.0,abstain_rate,0.1771815107102593,0.17137496239043953,0.18325153895126298,0.95,participant,cluster percentile; participants sampled with replacement,2000,21400813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,effective_unbounded,151.0,no_action_rate,0.5136114242765878,0.4963909171117986,0.5301628902583625,0.95,participant,cluster percentile; participants sampled with replacement,2000,21400813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,effective_unbounded,151.0,action_route_rate,0.3092070650131529,0.2939910770344722,0.32421993135580607,0.95,participant,cluster percentile; participants sampled with replacement,2000,21400813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,effective_unbounded,151.0,event_coverage_by_action,0.46811384149153434,0.4470469172889015,0.4881175157441723,0.95,participant,cluster percentile; participants sampled with replacement,2000,21400813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,effective_unbounded,151.0,action_precision,0.6908604764219738,0.6749582449441607,0.7053606066644745,0.95,participant,cluster percentile; participants sampled with replacement,2000,21400813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,effective_unbounded,151.0,false_actions_per_100,9.558812476512589,9.104797970381215,10.052215174277304,0.95,participant,cluster percentile; participants sampled with replacement,2000,21400813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,effective_unbounded,151.0,event_coverage_by_alert,0.44383687989986165,0.4221816669411914,0.4641149781386282,0.95,participant,cluster percentile; participants sampled with replacement,2000,21400813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,effective_unbounded,151.0,alert_precision,0.6964387243500284,0.6797972037984842,0.7114790323445861,0.95,participant,cluster percentile; participants sampled with replacement,2000,21400813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,effective_unbounded,151.0,false_alerts_per_100,8.8282600526118,8.368432349653517,9.323445453356628,0.95,participant,cluster percentile; participants sampled with replacement,2000,21400813,2000
route_workload,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,effective_unbounded,151.0,auto_capacity_blocks_per_100,0.0,0.0,0.0,0.95,participant,cluster percentile; participants sampled with replacement,2000,21400813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,2,2.0,alert_rate,0.01,0.01,0.01,0.95,participant,cluster percentile; participants sampled with replacement,2000,21410813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,2,2.0,human_review_rate,0.01,0.01,0.01,0.95,participant,cluster percentile; participants sampled with replacement,2000,21410813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,2,2.0,abstain_rate,0.28635593220338984,0.25059322033898307,0.32381991525423726,0.95,participant,cluster percentile; participants sampled with replacement,2000,21410813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,2,2.0,no_action_rate,0.6936440677966101,0.6561800847457627,0.729406779661017,0.95,participant,cluster percentile; participants sampled with replacement,2000,21410813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,2,2.0,action_route_rate,0.02,0.02,0.02,0.95,participant,cluster percentile; participants sampled with replacement,2000,21410813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,2,2.0,event_coverage_by_action,0.02313136544104954,0.02064751200620766,0.025853319022737225,0.95,participant,cluster percentile; participants sampled with replacement,2000,21410813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,2,2.0,action_precision,0.5677966101694916,0.5127118644067796,0.6228813559322034,0.95,participant,cluster percentile; participants sampled with replacement,2000,21410813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,2,2.0,false_actions_per_100,0.864406779661017,0.7542372881355932,0.9745762711864406,0.95,participant,cluster percentile; participants sampled with replacement,2000,21410813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,2,2.0,event_coverage_by_alert,0.012601415501467287,0.010791805317941548,0.014503580031219659,0.95,participant,cluster percentile; participants sampled with replacement,2000,21410813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,2,2.0,alert_precision,0.6186440677966102,0.5338983050847458,0.7033898305084746,0.95,participant,cluster percentile; participants sampled with replacement,2000,21410813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,2,2.0,false_alerts_per_100,0.3813559322033898,0.2966101694915254,0.4661016949152542,0.95,participant,cluster percentile; participants sampled with replacement,2000,21410813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,2,2.0,auto_capacity_blocks_per_100,22.64406779661017,18.43220338983051,26.89830508474576,0.95,participant,cluster percentile; participants sampled with replacement,2000,21410813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,4,4.0,alert_rate,0.019915254237288134,0.019745762711864408,0.02,0.95,participant,cluster percentile; participants sampled with replacement,2000,21420813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,4,4.0,human_review_rate,0.01,0.01,0.01,0.95,participant,cluster percentile; participants sampled with replacement,2000,21420813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,4,4.0,abstain_rate,0.28635593220338984,0.24974364406779662,0.32305084745762713,0.95,participant,cluster percentile; participants sampled with replacement,2000,21420813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,4,4.0,no_action_rate,0.683728813559322,0.647031779661017,0.7203389830508474,0.95,participant,cluster percentile; participants sampled with replacement,2000,21420813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,4,4.0,action_route_rate,0.029915254237288136,0.029745762711864406,0.03,0.95,participant,cluster percentile; participants sampled with replacement,2000,21420813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,4,4.0,event_coverage_by_action,0.03676851372345935,0.03356795462909495,0.04033286666388718,0.95,participant,cluster percentile; participants sampled with replacement,2000,21420813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,4,4.0,action_precision,0.603399433427762,0.5580736543909348,0.6497387808166408,0.95,participant,cluster percentile; participants sampled with replacement,2000,21420813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,4,4.0,false_actions_per_100,1.1864406779661016,1.0506355932203395,1.3220338983050848,0.95,participant,cluster percentile; participants sampled with replacement,2000,21420813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,4,4.0,event_coverage_by_alert,0.026238563783877095,0.023764025705132873,0.02888352644488724,0.95,participant,cluster percentile; participants sampled with replacement,2000,21420813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,4,4.0,alert_precision,0.6468085106382979,0.594017094017094,0.6991525423728814,0.95,participant,cluster percentile; participants sampled with replacement,2000,21420813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,4,4.0,false_alerts_per_100,0.7033898305084746,0.6016949152542372,0.8050847457627118,0.95,participant,cluster percentile; participants sampled with replacement,2000,21420813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,4,4.0,auto_capacity_blocks_per_100,21.652542372881356,17.448728813559324,26.263135593220337,0.95,participant,cluster percentile; participants sampled with replacement,2000,21420813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,6,6.0,alert_rate,0.029745762711864406,0.02923728813559322,0.03,0.95,participant,cluster percentile; participants sampled with replacement,2000,21430813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,6,6.0,human_review_rate,0.01,0.01,0.01,0.95,participant,cluster percentile; participants sampled with replacement,2000,21430813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,6,6.0,abstain_rate,0.28635593220338984,0.24889406779661016,0.3240762711864406,0.95,participant,cluster percentile; participants sampled with replacement,2000,21430813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,6,6.0,no_action_rate,0.6738983050847458,0.6361843220338984,0.7113580508474576,0.95,participant,cluster percentile; participants sampled with replacement,2000,21430813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,6,6.0,action_route_rate,0.039745762711864405,0.03923728813559322,0.04,0.95,participant,cluster percentile; participants sampled with replacement,2000,21430813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,6,6.0,event_coverage_by_action,0.05006041774555498,0.0461986523561804,0.054154768814957545,0.95,participant,cluster percentile; participants sampled with replacement,2000,21430813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,6,6.0,action_precision,0.6183368869936035,0.576271186440678,0.6588486140724946,0.95,participant,cluster percentile; participants sampled with replacement,2000,21430813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,6,6.0,false_actions_per_100,1.5169491525423728,1.3559322033898304,1.6779661016949152,0.95,participant,cluster percentile; participants sampled with replacement,2000,21430813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,6,6.0,event_coverage_by_alert,0.039530467805972726,0.03636287177918801,0.04291058761663944,0.95,participant,cluster percentile; participants sampled with replacement,2000,21430813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,6,6.0,alert_precision,0.6524216524216524,0.6045197740112994,0.698005698005698,0.95,participant,cluster percentile; participants sampled with replacement,2000,21430813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,6,6.0,false_alerts_per_100,1.0338983050847457,0.8983050847457628,1.1779661016949152,0.95,participant,cluster percentile; participants sampled with replacement,2000,21430813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,6,6.0,auto_capacity_blocks_per_100,20.66949152542373,16.47457627118644,25.195127118644066,0.95,participant,cluster percentile; participants sampled with replacement,2000,21430813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,8,8.0,alert_rate,0.039491525423728815,0.03855932203389831,0.04,0.95,participant,cluster percentile; participants sampled with replacement,2000,21440813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,8,8.0,human_review_rate,0.01,0.01,0.01,0.95,participant,cluster percentile; participants sampled with replacement,2000,21440813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,8,8.0,abstain_rate,0.28635593220338984,0.2490635593220339,0.3235614406779661,0.95,participant,cluster percentile; participants sampled with replacement,2000,21440813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,8,8.0,no_action_rate,0.6641525423728813,0.6267733050847458,0.701864406779661,0.95,participant,cluster percentile; participants sampled with replacement,2000,21440813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,8,8.0,action_route_rate,0.04949152542372881,0.0485593220338983,0.05,0.95,participant,cluster percentile; participants sampled with replacement,2000,21440813,2000
route_workload,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,8,8.0,event_coverage_by_action,0.06438805454859313,0.059917498808445865,0.06948588204945969,0.95,participant,cluster percentile; participants sampled with replacement,2000,21440813,2000
